time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,"Piso en avenida Joan XXIII, 20, Arenys de Munt",venta,250000,1,2,67,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,"Piso en calle Llorenç Trias, 28, Arenys de Munt",venta,200000,1,3,90,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle Sant Jaume, 66, Arenys de Munt",venta,395000,0,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,290000,1,3,120,None,None,None,None
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,Piso en Arenys de Munt,venta,97000,0,3,72,None,None,0,None
01/04/2023,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en suredes, 22, Arenys de Munt",venta,695000,1,7,445,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet adosado en Cabrera de Mar,venta,620000,0,4,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,960000,1,3,372,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1195000,0,4,545,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,1,10,497,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,615000,1,4,295,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,495000,1,3,213,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Finca rústica en Cabrera de Mar,venta,990000,0,5,394,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Serra d'en Carles, 18, Cabrera de Mar",venta,1250000,0,4,500,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1375000,1,4,454,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en camino d'agell, Cabrera de Mar",venta,7800000,1,7,858,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Pineda, Cabrera de Mar",venta,1249000,1,5,629,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en sant sebastia, Cabrera de Mar",venta,1500000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle de la Cisa, Cabrera de Mar",venta,1375000,1,4,455,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,1350000,1,6,659,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Montseny, Cabrera de Mar",venta,1560000,1,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en carretera Argentona, Cabrera de Mar",venta,895000,1,8,879,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Sant Sebastià, Cabrera de Mar",venta,1500000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Sant Sebastià, Cabrera de Mar",venta,2300000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,960000,1,4,372,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en maresme, 15, Cabrera de Mar",venta,375000,1,4,115,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,925000,1,4,319,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,2300000,0,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,1500000,1,6,663,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,7800000,1,7,1370,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,400,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Josep Domenech, Cabrera de Mar",venta,925000,1,4,400,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Mirador, Cabrera de Mar",venta,1249000,1,5,606,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Ribera Ca L Ignasi, Cabrera de Mar",venta,1695000,1,7,683,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,340000,0,3,96,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet adosado en Cabrera de Mar,venta,475000,0,3,165,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,1,10,498,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet adosado en Cabrera de Mar,venta,510000,1,3,131,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,350000,0,3,102,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en avenida maresme, Cabrera de Mar",venta,390000,0,4,103,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,1,10,498,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,1250000,1,4,545,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet en Cabrera de Mar,venta,510000,1,4,280,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,135,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,0,4,103,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,0,4,103,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1560000,0,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,340000,0,3,88,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,115,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Garbí, Cabrera de Mar",venta,1195000,1,4,545,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1195000,1,4,500,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,620000,1,4,299,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Chalet adosado en Pare Català, Cabrera de Mar",venta,449000,1,5,165,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Josep Domenech, Cabrera de Mar",venta,925000,1,4,320,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1375000,1,4,451,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1350000,1,7,659,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1560000,1,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1675000,0,6,474,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,960000,1,4,372,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1249000,1,5,629,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,0,10,517,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,7800000,1,7,1370,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,7800000,1,7,1370,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,790000,0,5,380,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1675000,0,6,474,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1249000,1,5,629,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en avenida del Maresme, Cabrera de Mar",venta,375000,1,4,115,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,990000,1,5,394,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,7800000,1,7,858,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,0,4,319,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Masía en Cabrera de Mar,venta,1350000,1,6,659,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Turo den Punsola, 99, Cabrera de Mar",venta,1249000,1,5,629,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Sant Mateu, Cabrera de Mar",venta,2300000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Sant mateu, Cabrera de Mar",venta,1500000,1,5,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Montengre, Cabrera de Mar",venta,1560000,1,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Josep Domenech, Cabrera de Mar",venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Pineda, Cabrera de Mar",venta,1249000,1,5,629,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en camino d'Agell, Cabrera de Mar",venta,1375000,1,4,454,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en camino pi gros, Cabrera de Mar",venta,925000,1,4,400,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1500000,1,5,630,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,2300000,1,5,630,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,2500000,1,5,510,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en calle d'en Majó, Cabrera de Mar",venta,340000,1,3,96,None,None,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en calle d'en Majó, Cabrera de Mar",venta,350000,1,3,102,None,None,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Dúplex en calle Torrent Ca l'Ignasi, 5, Cabrera de Mar",venta,440000,0,3,97,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Dúplex en calle Torrent Ca l'Ignasi, 5, Cabrera de Mar",venta,462000,0,3,104,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en calle Torrent Ca l'Ignasi, 5, Cabrera de Mar",venta,355000,0,3,103,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en Majo, Cabrera de Mar",venta,350000,1,3,87,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Finca rústica en Cabrera de Mar,venta,1500000,1,11,517,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en cabrera, Cabrera de Mar",venta,7800000,1,7,1350,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en pinguino Urb Costamar, Cabrera de Mar",venta,260000,1,3,65,3,outdoor,0,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1560000,1,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,2500000,1,6,599,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en Edif. Pinguino costamar, Cabrera de Mar",venta,250000,1,3,65,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en avenida del Maresme, Cabrera de Mar",venta,375000,1,4,117,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en avenida Burriac, 4, Cabrera de Mar",venta,220000,0,2,68,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Urbanitzacio Pineda, Cabrera de Mar",venta,990000,1,5,400,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,103,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en calle Torrent Ca l'Ignasi, 5, Cabrera de Mar",venta,330000,0,3,96,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en calle Torrent Ca l'Ignasi, 5, Cabrera de Mar",venta,360000,0,3,103,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Sant Sebastià, Cabrera de Mar",venta,2389000,0,2,525,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Masía en Sant Joan, Cabrera de Mar",venta,1500000,1,10,580,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,340000,1,3,81,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Montseny, Cabrera de Mar",venta,998000,1,5,342,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en sant sebastia, Cabrera de Mar",venta,1500000,1,5,630,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en calle Sant Sebastià, 24, Cabrera de Mar",venta,895000,1,5,393,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1250000,1,6,400,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,117,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Casa o chalet independiente en Josep Domenech, Cabrera de Mar",venta,925000,1,4,319,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,103,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,990000,1,6,394,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,375000,1,4,103,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1249000,1,5,626,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,480000,1,3,170,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Chalet adosado en Cabrera de Mar,venta,510000,1,4,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,0,4,319,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Piso en Cabrera de Mar,venta,380000,1,4,93,5,None,1,None
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,925000,1,4,400,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,Casa o chalet independiente en Cabrera de Mar,venta,1375000,1,4,460,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrera de Mar,None,None,"Piso en avenida Burriac, 4, Cabrera de Mar",venta,220000,0,2,60,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,850000,1,5,397,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,695000,1,5,218,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,699000,1,4,217,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Chalet pareado en Cabrils,venta,720000,1,3,264,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,990000,1,5,501,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,1695000,1,5,426,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,1990000,1,8,930,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Chalet en Cabrils,venta,1395000,1,4,401,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Chalet en Cabrils,venta,995000,0,5,511,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,1070000,0,4,304,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,695000,1,6,544,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Chalet adosado en Cabrils,venta,595000,1,3,284,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Chalet en Cabrils,venta,1315000,1,4,323,None,None,None,None
01/04/2023,Barcelona,Maresme,Cabrils,None,None,Casa o chalet independiente en Cabrils,venta,995000,1,6,390,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Cabrils,None,None,"Casa o chalet independiente en camino de les roques, Cabrils",venta,875000,1,5,482,None,None,None,Lujo
